Geneid,SRR1313066,SRR1313067,SRR1313068,SRR1313078,SRR1313090,SRR1313091,SRR1313092,SRR1313094,SRR1313096,SRR1313099,SRR1313101,SRR1313111,SRR1313112,SRR1313113,SRR1313115,SRR1313118,SRR1313120,SRR1313123,SRR1313127,SRR1313128
ENSG00000287612,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
ENSG00000231986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235564,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287801,0,1,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226996,0,2,0,0,0,0,1,0,3,0,0,0,0,1,2,0,2,1,2,6
ENSG00000224018,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
LINC01689,0,0,0,3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0
LINC01684,59,0,0,24,12,13,14,14,34,37,10,19,8,20,29,14,46,18,13,22
LINC01692,0,0,0,8,0,0,1,0,11,1,0,2,0,1,0,0,0,0,4,2
ENSG00000227090,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230379,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237444,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244278,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ENSG00000232512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RN7SKP236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000223870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222042,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
RNA5SP489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RPL13AP7,14,13,4,2,10,12,11,7,6,6,10,5,16,13,0,9,5,9,4,2
ENSG00000279534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC00158,1,0,0,25,0,7,2,2,28,9,0,5,1,1,1,1,5,2,2,8
ENSG00000229962,0,0,1,5,0,1,1,0,3,0,1,1,1,0,2,2,1,0,1,7
MIR155HG,30,2,6,19,9,12,20,22,16,52,18,27,3,8,15,12,25,28,15,82
MIR155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260583,5,1,10,7,5,1,2,8,4,9,4,3,7,6,6,4,7,2,8,28
MRPL39,141,114,267,186,218,172,255,172,227,163,429,146,346,219,89,267,115,197,265,116
JAM2,20,14,25,85,98,1647,196,157,154,644,431,466,208,332,64,342,507,252,268,84
RNGTTP1,0,0,0,0,1,3,0,0,2,3,0,3,0,2,1,1,1,2,1,1
ENSG00000287109,6,0,8,41,7,90,21,23,70,79,20,41,10,19,17,15,158,12,25,33
FDX1P2,0,0,0,0,0,3,0,0,2,3,0,0,1,0,1,2,3,0,0,0
ATP5PF,167,144,416,228,259,370,474,349,470,210,509,206,617,401,85,364,113,416,659,87
GABPA,479,338,558,404,295,544,288,271,276,339,515,305,507,410,145,505,312,273,399,119
LLPHP2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
APP,25842,12416,40347,4487,18782,28437,10692,17030,2520,6672,42278,17039,29994,40757,2083,34507,3264,16778,15378,13645
ENSG00000233783,39,31,143,306,26,138,62,145,85,84,66,129,114,174,87,78,91,64,88,339
RNU6-123P,2,2,9,29,5,10,3,14,19,8,8,9,14,8,8,3,17,5,5,62
ENSG00000224541,0,0,5,15,0,7,6,6,2,3,2,6,5,2,6,2,1,2,7,9
APP-DT,0,2,43,12,10,8,2,12,21,9,8,6,2,20,5,7,1,7,11,21
RNU6-926P,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000289899,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
ENSG00000286902,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000229025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232692,0,0,16,15,5,30,5,0,3,12,6,13,5,17,3,6,6,3,3,16
CYYR1-AS1,1,0,6,9,5,28,6,6,4,17,6,8,4,24,9,11,11,8,4,15
ENSG00000273115,0,0,0,3,0,2,0,0,0,1,0,1,0,1,0,1,0,0,1,2
CYYR1,5,0,13,12,110,1405,224,111,25,396,425,260,227,650,65,468,223,185,258,172
ADAMTS1,877,18,5,1921,686,4495,416,773,50,2410,936,1815,1543,2857,588,1572,1157,1116,5819,718
ENSG00000223563,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,1,2,0,0,0
ADAMTS5,11,0,0,7,312,1403,134,456,36,549,355,791,460,419,250,789,777,284,124,759
MIR4759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GPX1P2,0,0,0,2,4,5,4,5,2,2,5,2,2,5,0,5,2,1,2,3
ENSG00000231236,1,0,0,3,7,6,10,7,3,4,1,7,1,19,4,3,4,3,34,1
ENSG00000236332,0,1,0,2,9,11,22,32,1,12,1,12,1,20,29,2,6,6,69,8
EIF4A1P1,0,4,1,3,13,9,19,21,1,11,3,18,1,26,23,4,9,6,37,2
RPL10P1,7,12,0,5,94,26,37,47,2,25,9,16,16,50,55,8,15,10,107,16
NCSTNP1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,3,1
LINC01673,0,3,0,8,20,17,78,90,5,30,1,20,6,44,87,0,14,24,166,1
LINC00113,0,3,4,4,19,44,151,137,4,35,3,28,4,73,171,0,40,29,388,0
ENSG00000234083,0,1,3,5,8,11,39,16,2,10,2,6,1,22,19,1,5,10,151,1
LINC00314,0,3,1,7,3,9,35,23,1,9,0,5,1,6,14,0,9,6,74,0
LINC01697,2,29,28,61,186,420,1968,1043,61,570,23,196,59,703,1401,20,518,321,5378,31
LINC01695,4,10,27,29,25,40,138,78,24,55,6,36,9,72,46,1,40,28,426,1
ENSG00000232855,15,4,6,13,15,11,47,8,25,27,10,15,18,14,5,6,19,2,35,24
LINC00161,4,0,2,5,2,2,11,1,0,9,3,3,4,4,0,1,2,0,10,5
N6AMT1,328,173,224,214,384,321,166,305,195,340,631,278,136,649,179,445,158,126,440,110
HSPD1P7,1,0,0,1,3,0,0,0,5,2,0,0,0,0,0,1,2,0,1,1
THUMPD1P1,3,3,2,2,0,2,1,0,1,1,2,3,0,4,1,7,2,0,2,1
LTN1,1871,984,1984,828,816,630,623,884,879,598,903,763,861,1017,361,1051,689,387,616,366
RPL23P2,15,10,2,45,7,30,13,23,19,49,13,9,24,42,30,11,86,7,10,36
RWDD2B,223,241,410,207,161,390,338,234,221,198,608,192,448,414,96,357,161,212,434,218
ENSG00000273254,3,0,2,7,0,0,1,0,3,2,3,2,3,1,1,2,2,0,7,2
USP16,622,821,1589,2454,1243,2011,1534,2715,3990,1831,2081,1348,3873,2553,2022,2389,1871,1520,2245,2141
CCT8,2669,1106,1927,1954,1612,1309,1876,1702,2120,941,3089,1015,2649,2022,924,3591,829,1520,2628,1431
ENSG00000231125,19,5,19,23,3,11,10,8,27,12,15,5,10,4,4,12,19,12,11,15
ENSG00000286018,38,25,36,89,13,19,12,34,57,36,23,28,25,24,57,25,49,19,27,78
MAP3K7CL,0,1,2,14,26,244,25,48,34,120,99,109,36,95,111,268,151,75,184,33
RPL12P9,0,0,0,2,0,2,0,0,0,1,3,6,0,2,0,0,1,0,4,2
ENSG00000224649,0,0,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
LINC00189,0,0,0,5,0,3,0,1,2,0,0,1,0,0,0,5,1,1,3,13
BACH1,371,357,956,659,410,445,182,1194,266,301,841,322,364,386,120,631,343,361,424,249
GAPDHP14,0,0,0,22,2,9,1,2,7,2,1,1,1,2,1,11,8,3,4,136
BACH1-IT1,7,6,17,86,9,19,12,33,63,27,17,16,8,23,23,13,43,18,18,81
ENSG00000273017,3,2,18,116,13,22,15,48,111,61,16,18,9,21,33,12,121,29,57,135
BACH1-AS1,0,53,2,25,6,10,9,146,12,22,54,5,6,8,4,5,39,4,53,22
BACH1-IT2,1,5,4,58,5,9,6,29,22,12,18,11,7,6,3,11,46,4,14,25
BACH1-IT3,0,3,32,28,4,2,2,735,18,8,28,1,2,3,9,3,11,2,7,12
GRIK1,2,18,189,121,16,92,32,3978,125,86,230,17,18,57,30,43,151,33,58,104
ENSG00000273464,1,1,72,3,2,3,4,589,22,7,32,2,0,11,7,3,26,4,5,14
GRIK1-AS1,0,0,10,8,7,38,20,352,10,46,41,25,13,52,11,4,128,4,8,12
ENSG00000259981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CLDN17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
LINC00307,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
CLDN8,0,0,51,7,30,265,42,91,65,21,186,29,37,315,23,38,18,6,53,16
RPL8P2,12,14,5,16,22,38,69,79,25,20,62,18,35,53,9,86,12,55,43,13
KRTAP24-1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
KRTAP25-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP26-1,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0
KRTAP27-1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0
KRTAP23-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KRTAP13-6P,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
KRTAP13-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
MIR4327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KRTAP13-1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
KRTAP13-3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KRTAP13-4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP13-5P,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KRTAP15-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
KRTAP19-1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP19-2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
KRTAP19-3,1,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
KRTAP19-4,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0
KRTAP19-5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
KRTAP19-9P,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
KRTAP19-10P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP19-11P,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP19-6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KRTAP19-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP22-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP6-3,0,0,0,2,1,0,0,0,1,3,0,0,0,5,0,0,0,0,1,0
KRTAP6-2,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
KRTAP22-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP6-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP20-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KRTAP20-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KRTAP20-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP20-3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
KRTAP21-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP21-4P,0,0,0,5,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0
KRTAP21-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,9,0
KRTAP21-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
ENSG00000238257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0
KRTAP8-2P,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KRTAP8-3P,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
KRTAP8-1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
KRTAP7-1,0,0,0,2,0,0,0,1,0,2,0,2,1,0,2,0,1,0,0,0
KRTAP11-1,0,0,0,3,0,0,1,2,1,3,0,1,1,1,2,0,0,0,0,0
KRTAP19-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0
UBE3AP2,5,2,4,8,7,8,7,32,6,13,10,4,30,18,18,19,7,8,14,3
TIAM1,5,762,268,2384,676,373,106,135,75,353,302,403,1609,1038,330,1756,638,636,1684,157
ENSG00000286643,0,2,0,446,9,3,4,4,5,14,2,17,46,46,24,27,38,14,90,16
ENSG00000237325,0,3,0,214,5,3,2,1,3,2,1,1,16,6,11,14,20,6,33,2
TIAM1-AS1,0,2,1,17,24,6,3,2,17,2,9,10,19,15,8,33,13,36,81,26
FBXW11P1,10,11,35,65,21,15,17,20,46,44,33,19,27,20,38,13,35,16,60,27
SOD1-DT,6,10,19,47,17,27,19,13,35,14,16,23,25,17,19,14,12,11,47,13
SOD1,812,926,1229,1957,1740,1879,1788,2233,3823,1257,2917,957,3228,2197,754,2455,645,1964,3728,815
ENSG00000238390,6,2,7,19,2,2,0,0,4,0,2,4,0,1,0,3,2,3,3,4
ENSG00000273271,41,26,33,206,27,52,48,52,86,62,36,34,85,46,44,28,78,35,69,55
SCAF4,1087,1687,1392,2753,1410,1218,915,1130,1967,1430,1961,991,1987,2272,913,1940,1327,1173,1848,1463
HMGN1P2,1,4,3,24,0,6,1,6,5,10,3,4,0,5,8,3,10,5,5,12
ENSG00000273091,0,3,3,41,4,7,10,3,12,10,5,0,1,12,11,1,13,16,21,19
TPT1P1,13,5,0,1,10,11,8,17,9,10,14,6,25,12,5,9,5,6,5,3
HUNK,1,65,168,399,164,130,20,49,275,34,46,90,25,155,24,262,160,117,143,76
HUNK-AS1,0,0,0,3,0,3,0,1,3,0,0,0,0,3,0,0,0,0,2,0
LINC00159,0,0,0,4,2,7,6,7,20,7,2,7,4,11,1,2,6,0,5,12
ENSG00000261610,2,1,4,6,9,4,0,4,4,1,1,5,2,7,5,4,9,6,3,20
MIS18A,86,121,185,257,232,224,291,236,572,129,312,185,353,291,113,408,110,379,863,319
MIS18A-AS1,6,6,11,41,6,22,12,5,75,13,9,13,5,20,11,10,23,21,29,89
MRAP,9,4,9,28,12,24,20,11,45,13,12,5,31,10,17,5,25,17,9,70
MRAP-AS1,14,3,9,47,4,11,6,11,23,7,13,7,7,9,5,8,10,3,4,23
URB1,5285,2341,1833,1233,1472,983,1003,912,1051,776,2887,1694,1143,1362,640,2696,1569,669,1499,1058
SNORA80A,3,0,0,16,0,5,7,11,18,3,1,4,2,13,7,4,4,8,7,27
URB1-AS1,25,56,60,66,55,60,61,68,94,55,74,51,132,98,47,58,30,92,208,91
CFAP298-TCP10L,22,50,117,480,76,489,93,1282,555,747,96,252,194,528,409,56,886,258,447,1163
EVA1C,148,45,112,91,134,928,146,1706,67,921,462,551,764,1365,209,142,802,310,410,475
EXOSC3P1,1,1,6,4,0,19,1,18,6,11,1,12,21,16,11,12,8,19,20,10
TCP10L,2,2,3,22,7,22,7,40,21,29,7,25,15,18,16,4,27,9,21,24
ENSG00000252045,1,0,1,2,0,4,0,7,0,1,0,1,0,1,1,1,4,2,1,3
RNA5SP490,1,3,5,26,3,7,1,30,5,20,2,5,5,10,6,0,16,8,11,16
CFAP298,128,186,467,776,352,441,579,671,1028,609,445,540,601,578,519,334,628,426,938,407
OR7E23P,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ENSG00000238220,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0
SYNJ1,368,313,519,827,240,473,321,303,387,555,414,426,490,335,155,712,431,212,423,156
PAXBP1-AS1,198,128,252,645,112,113,124,120,227,153,111,182,97,244,128,224,122,99,158,194
PAXBP1,1779,672,1226,6489,649,1001,1234,977,2058,1189,728,1323,1221,1343,727,1022,1933,658,1474,1496
C21orf62-AS1,1,0,3,30,6,22,10,16,13,15,10,34,0,12,20,8,40,1,5,7
ENSG00000279690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C21orf62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000224427,2,2,0,4,21,8,1,4,0,1,5,3,2,7,4,3,1,5,1,2
ENSG00000232360,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
ENSG00000227757,0,0,0,3,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0
LINC01690,0,0,0,1,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0
OLIG2,0,0,1,30,1,2,4,0,11,0,1,6,0,0,0,0,0,0,2,0
LINC00945,0,0,0,56,2,0,0,0,5,0,1,0,0,0,1,0,1,0,2,0
OLIG1,0,0,7,171,18,3,1,0,13,2,3,1,1,1,6,0,1,2,27,1
ENSG00000226527,0,0,0,4,0,1,0,0,4,0,0,1,0,2,0,0,0,0,1,0
ENSG00000226433,0,0,0,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
LINC01548,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1
IFNAR2,220,70,13,250,197,240,151,152,166,241,226,254,93,222,98,162,177,143,221,395
IFNAR2-IL10RB,5,1,1,3,4,1,1,1,1,3,9,1,4,2,3,2,1,2,1,2
IL10RB-DT,5,2,1,13,13,15,9,4,14,24,15,13,4,14,8,10,31,21,16,20
IL10RB,51,77,68,144,120,221,125,186,270,281,116,228,127,288,203,121,254,95,194,97
ENSG00000289238,1,1,6,3,2,3,1,2,6,7,4,0,4,5,3,9,7,4,7,3
IFNAR1,1580,1365,2399,1262,1269,1623,1001,853,1243,1061,2066,1028,1907,1633,816,2525,995,694,1385,741
USF1P1,3,3,4,9,1,0,2,1,5,4,1,1,3,1,2,0,8,2,6,2
ENSG00000289939,0,0,0,1,2,0,0,0,0,0,3,0,1,1,0,0,2,0,2,0
IFNGR2,6,3,10,5,28,38,22,14,17,33,84,38,60,53,9,61,16,38,53,18
TMEM50B,1,0,9,34,3,5,0,0,1,0,0,0,1,1,2,3,2,5,2,0
RPS5P3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNAJC28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GART,2293,1161,1622,1187,847,708,828,551,954,583,1246,626,794,955,799,1565,725,532,1122,1411
BTF3P6,5,0,0,11,2,0,4,2,20,4,3,2,1,1,8,2,6,4,15,27
SON,12217,17079,18876,18676,12840,13162,10651,12709,29311,12729,14303,12243,14649,16608,10752,18752,19046,8028,10520,14947
MIR6501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DONSON,388,149,180,1428,163,322,255,334,687,526,261,301,322,397,343,371,380,305,731,418
ENSG00000249209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYZL1,748,234,504,1002,425,621,523,775,682,741,507,590,553,851,699,549,702,394,660,643
ITSN1,1039,556,673,3220,1610,4568,1752,3275,4991,3184,2153,2605,4820,2660,2350,2587,5046,2550,3246,3961
ATP5PO,198,138,351,201,200,303,358,368,332,254,403,214,484,323,145,293,240,285,414,101
LINC00649,705,5,76,41,70,160,140,27,302,176,58,359,18,26,22,107,92,51,43,79
RN7SL740P,0,0,0,1,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,3
ENSG00000273102,3,0,1,1,1,8,4,6,32,7,0,8,0,0,0,1,5,0,1,2
MRPS6,327,107,948,1002,176,312,156,190,216,244,312,404,470,357,174,321,259,441,711,235
SLC5A3,6202,566,2836,1165,430,466,219,243,377,242,392,522,575,262,266,499,310,436,377,569
ENSG00000272657,0,0,0,2,0,0,0,0,0,2,0,2,0,1,0,0,0,0,1,0
RPS5P2,5,8,24,45,6,4,4,7,13,4,5,7,5,4,2,4,3,2,3,8
LINC00310,4,2,16,78,2,10,6,4,16,6,11,7,15,9,4,11,15,16,23,5
ENSG00000214955,0,0,0,3,2,2,1,0,1,1,1,1,1,4,1,3,1,3,1,2
ENSG00000225555,1,0,0,4,1,1,4,4,8,5,2,5,4,3,2,0,7,4,1,6
KCNE2,1,0,1,1,1,1,0,0,1,2,1,4,0,2,0,0,5,1,0,2
SMIM11,1,0,0,1,0,3,1,3,6,0,3,1,2,3,1,0,1,1,0,1
C21orf140,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000273104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMIM34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNE1,13,6,36,62,42,18,18,18,11,22,11,39,12,28,57,6,10,43,15,6
ENSG00000221398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000288711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCAN1,564,61,1182,1139,305,2265,234,985,124,352,557,802,748,2299,134,703,202,708,844,208
CLIC6,0,48,1326,42,45,5634,32,5134,36,63,6362,3747,3187,9567,12828,164,165,2247,74,7
LINC00160,0,12,16,15,19,17,10,1,3,2,14,5,25,36,23,1,1,4,13,1
LINC01426,4,17,22,31,131,60,124,29,53,16,71,82,179,201,392,20,29,59,15,12
RUNX1,1074,2623,2275,3130,6270,5059,2672,3743,1205,1301,5152,5080,5573,11317,5422,4562,2423,3809,2320,1863
ENSG00000286153,169,160,239,1462,215,439,255,428,196,142,205,394,459,1017,1151,151,378,271,104,170
ENSG00000234703,0,0,0,1,2,4,0,2,0,0,2,2,0,1,6,1,0,1,1,2
RPL34P3,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2
EZH2P1,2,5,5,80,5,1,6,5,10,4,2,4,0,7,20,17,7,11,55,20
ENSG00000230794,0,0,0,2,0,2,0,0,0,1,0,0,0,3,0,0,0,0,1,3
MIR802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
RPS20P1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,3
PPP1R2P2,0,0,1,0,3,0,0,0,1,0,1,2,1,0,0,0,0,0,1,3
LINC01436,6,0,0,2,3,40,8,13,6,17,26,72,3,35,166,9,23,34,31,986
RPL23AP3,4,0,1,3,2,4,2,0,27,3,3,5,2,3,4,1,6,2,1,19
SETD4,334,499,607,1478,453,673,561,531,916,758,591,572,563,1108,819,704,872,467,948,569
RIMKLBP1,11,15,31,169,28,19,23,13,49,23,20,26,18,35,24,11,31,9,21,16
SETD4-AS1,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0
RNU6-992P,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CBR1-AS1,1,4,4,20,1,9,1,5,12,5,2,8,8,13,1,10,25,1,2,1
CBR1,370,498,637,8,362,592,222,159,287,274,702,266,896,368,146,1007,207,337,255,169
ENSG00000289001,3,2,3,2,0,2,1,1,6,1,1,0,0,2,4,2,4,2,2,2
ENSG00000236119,1,0,0,3,0,0,0,0,4,0,0,2,2,0,0,0,1,2,0,1
ENSG00000233393,0,0,3,7,0,2,0,1,4,0,1,3,1,2,0,0,1,3,0,0
MEMO1P1,44,66,22,137,56,84,36,61,81,54,116,42,58,73,29,169,157,56,49,38
CBR3-AS1,17,391,884,3085,181,651,211,1444,2280,905,141,248,320,851,657,277,1691,173,350,363
RPS9P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBR3,7,27,35,238,38,134,20,99,150,77,39,34,59,105,47,38,166,39,77,69
DOP1B,349,2549,2829,4861,2338,1796,1102,3668,2571,2807,2000,1817,2723,4256,1476,2561,4528,953,1738,1510
RPL3P1,3,12,38,218,10,16,32,52,39,42,23,26,23,62,23,22,78,18,17,28
SRSF9P1,3,15,12,133,12,31,17,79,36,45,24,20,44,59,25,23,95,17,21,35
ENSG00000273199,1,10,4,6,1,6,0,9,22,5,4,7,6,5,7,9,6,3,4,9
MORC3,956,451,844,1313,784,1388,661,2449,964,1485,793,1006,923,1286,592,985,1515,684,838,981
ENSG00000228107,4,5,6,49,11,34,15,110,45,50,13,45,27,26,41,23,66,22,42,55
CHAF1B,136,251,139,808,385,174,172,316,533,193,255,210,414,406,170,661,267,339,614,287
ATP5MFP1,2,0,1,19,2,1,0,7,5,2,0,2,2,4,2,0,1,2,3,4
ENSG00000289221,0,0,0,3,1,1,1,1,1,2,0,1,0,1,2,1,0,3,0,2
LNCTSI,7,1,1,3,3,35,5,16,3,16,15,39,12,8,3,13,10,31,8,1
CLDN14-AS1,6,4,0,10,3,21,9,13,5,8,8,48,3,7,26,12,34,23,11,9
CLDN14,5,5,0,2,7,8,20,13,9,13,20,114,8,8,43,44,39,63,58,11
ENSG00000279365,3,1,0,1,4,5,4,15,1,11,3,29,1,2,10,3,24,11,4,2
PSMD4P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286517,0,0,0,1,0,1,1,1,2,2,0,10,0,2,1,0,5,1,2,0
ENSG00000286852,0,0,0,0,1,0,1,2,1,0,0,6,0,4,2,0,0,2,1,1
ENSG00000231324,2,6,0,3,6,9,21,52,19,21,4,34,3,109,2,2,28,8,0,13
ENSG00000224269,2,0,1,0,5,6,8,112,27,2,0,9,3,13,0,0,5,3,0,9
SIM2,605,184,112,43,123,112,307,2499,1462,377,27,364,77,768,12,1,129,47,15,192
HLCS,950,828,2425,504,1077,776,493,1228,1567,890,1101,729,1017,1404,401,1145,674,527,674,1217
HLCS-IT1,3,9,15,13,6,2,0,5,7,3,8,8,1,6,3,4,2,2,0,6
RNA5SP491,1,1,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
DPRXP5,1,2,9,12,1,1,0,0,9,5,2,1,1,1,0,2,2,0,1,6
HLCS-AS1,76,34,68,144,44,45,56,90,130,116,54,45,80,73,39,56,72,51,109,207
MRPL20P1,0,0,0,0,1,0,0,0,1,5,0,0,1,0,0,0,2,0,0,0
RIPPLY3,0,118,29,12,284,30,34,86,630,48,13,45,211,104,68,589,16,113,42,19
